2024-12-27 03:04:53,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.26-收益发放,不计收支,0.43,余额宝,交易成功,20241227359866321781	,	,,
2024-12-26 03:23:14,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.25-收益发放,不计收支,0.38,余额宝,交易成功,20241226353783364781	,	,,
2024-12-25 15:13:46,餐饮美食,饿了么,e50***@alibaba-inc.com,瑞幸咖啡(长沙市府店)外卖订单,支出,14.70,招商银行信用卡(7151),交易成功,2024122522001155781453412550	,13150600724122531881416909426	,,
2024-12-25 02:58:26,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.24-收益发放,不计收支,0.39,余额宝,交易成功,20241225344616655781	,	,,
2024-12-24 21:16:43,家居家装,未来**店,jia***@163.com,【活动价】卧室窗帘全遮光2024新款客厅雪尼尔帘遮阳免打孔安装高级布挂钩式,不计收支,1200.00,,交易关闭,2024122422001155781452740024	,T200P2418733742617509565	,,
2024-12-24 08:46:44,日用百货,饿了么,ele***@service.aliyun.com,三兄弟生活百货超市(岳麓店),支出,18.61,招商银行信用卡(7151),交易成功,2024122422001155781447862850	,13080600724122468075669909426	,,
2024-12-24 02:53:22,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.23-收益发放,不计收支,0.39,余额宝,交易成功,20241224339047473781	,	,,
2024-12-23 12:47:44,家居家装,米塔**店,ren***@163.com,超强隔音门贴隔音神器卧室房门隔音板静音专用降噪隔音棉吸音棉 等多件,支出,147.58,招商银行信用卡(7151),支付成功,20241223300000015255781249727080	,T200P2405477210521509565	,,
2024-12-23 11:59:02,餐饮美食,饿了么,e50***@alibaba-inc.com,瑞幸咖啡(长沙理工大学东苑一食堂店)外卖订单,支出,13.20,招商银行信用卡(7151),交易成功,2024122322001155781445955119	,13110600724122307227684909426	,,
2024-12-23 11:39:06,教育培训,长沙理工大学,/,长沙理工大学,支出,16.00,招商银行信用卡(7151),交易成功,2024122323001455781446136961	,182017092208872157190156010102000032412230031985	,,
2024-12-23 02:49:15,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.22-收益发放,不计收支,0.38,余额宝,交易成功,20241223333488230781	,	,,
2024-12-22 03:03:45,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.21-收益发放,不计收支,0.38,余额宝,交易成功,20241222331622814781	,	,,
2024-12-21 21:02:25,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,6.30,账户余额,交易成功,2024122123001455781439593342	,202412212102252002141715436	,,
2024-12-21 16:54:35,餐饮美食,深圳市蔚蓝时代商业管理有限公司上海虹桥机场第一分公司,wls***@126.com,上海伴手礼（北4.2）订单,支出,103.00,招商银行信用卡(7151),交易成功,2024122123001455781439700865	,24122100300001180000103200165435	,,
2024-12-21 16:30:42,交通出行,感悟人生,182******72,收钱码收款,支出,33.00,中国银行储蓄卡(2518),交易成功,2024122122001455781437502262	,17347698421602255855783	,,
2024-12-21 14:36:46,餐饮美食,theATRE茶聚场,wan***@theatretea.com,théATRE 茶聚场,支出,108.00,招商银行信用卡(7151),交易成功,2024122123001455781437042518	,3843924122114364537750020005	,,
2024-12-21 10:34:27,亲友代付,Jackfrank,/,亲情卡,支出,6.30,中国银行储蓄卡(2518),交易成功,2024122104200113001083137196	,2024122122001484131418604457	,,
2024-12-21 03:36:32,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.20-收益发放,不计收支,0.59,余额宝,交易成功,20241221326465659781	,	,,
2024-12-20 04:43:27,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.19-收益发放,不计收支,0.45,余额宝,交易成功,20241220320922651781	,	,,
2024-12-19 08:18:23,酒店旅游,维也纳智好酒店,/,二维码支付,支出,40.00,招商银行信用卡(7151),交易成功,2024121923001455781430052454	,6312660000010500020006701131219999oj8in	,,
2024-12-19 03:03:41,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.18-收益发放,不计收支,0.41,余额宝,交易成功,20241219315039788781	,	,,
2024-12-18 18:25:57,餐饮美食,长沙市星阑饮品有限公司,/,二维码支付,支出,62.30,招商银行信用卡(7151),交易成功,2024121823001455781429871334	,10P2088721085226061W03_241218069575981056-415558	,,
2024-12-18 17:55:35,日用百货,长沙森活家商贸有限公司,186***@163.com,Lawson,支出,44.00,招商银行信用卡(7151),交易成功,2024121823001455781429871327	,3722260216902201	,,
2024-12-18 17:54:38,日用百货,长沙森活家商贸有限公司,186***@163.com,Lawson,支出,3.00,招商银行信用卡(7151),交易成功,2024121823001455781428565017	,3722260216902101	,,
2024-12-18 17:53:19,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,6.30,账户余额,交易成功,2024121823001455781429772550	,202412181753192002137613505	,,
2024-12-18 08:45:41,日用百货,tb**2,zfb_cg*****aese3,湿巾纸大包母婴幼儿童家用新生婴儿手口专用湿巾纸擦脸洗脸,支出,0.00,,支付成功,2024121822001155781428463157	,T200P2410769172052509565	,,
2024-12-18 08:45:41,母婴亲子,百亿**选,han***@163.com,十月结晶婴儿湿巾纸新生儿手口专用屁宝宝幼儿童湿纸巾家用大包装,支出,19.90,招商银行信用卡(7151),交易成功,2024121822001155781428626458	,T200P2410769172051509565	,,
2024-12-18 08:45:41,日用百货,优倍**店,843***@qq.com,金刚砂洗锅刷纳米海绵魔力魔术擦去污厨房清洁刷锅底除垢黑垢神器,支出,0.00,,支付成功,2024121822001155781429498160	,T200P2410769172050509565	,,
2024-12-18 03:00:28,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.17-收益发放,不计收支,0.39,余额宝,交易成功,20241218305091993781	,	,,
2024-12-17 13:26:34,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,3.60,账户余额,交易成功,2024121723001455781426495371	,202412171326342002136096404	,,
2024-12-17 12:20:08,教育培训,长沙理工大学,/,长沙理工大学,支出,4.30,招商银行信用卡(7151),交易成功,2024121723001455781426380139	,622017092208872157190156010102000052412170990128	,,
2024-12-17 12:00:55,教育培训,长沙理工大学,/,长沙理工大学,支出,11.00,招商银行信用卡(7151),交易成功,2024121723001455781425692735	,172017092208872157190156010102000022412170990526	,,
2024-12-17 08:31:00,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,2.70,账户余额,交易成功,2024121723001455781425908878	,202412170831002002135762844	,,
2024-12-17 07:53:03,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,4.50,账户余额,交易成功,2024121723001455781426149609	,202412170753022002135661604	,,
2024-12-17 07:08:21,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,5.00,招商银行信用卡(7151),交易成功,2024121723001455781423781243	,06120200420241217070821000000003	,,
2024-12-17 03:36:52,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.16-收益发放,不计收支,0.40,余额宝,交易成功,20241217303429579781	,	,,
2024-12-16 19:21:51,餐饮美食,乐小优鲜果零食八方店,/,乐小优鲜果零食八方店,支出,13.50,招商银行信用卡(7151),交易成功,2024121623001455781420544156	,212017092208872157190104028294000072412160370579	,,
2024-12-16 09:15:10,母婴亲子,tb**3,258***@qq.com,宝宝餐椅防脏防水布套高椅背儿童折叠椅防污罩避免弄脏可水洗垫子,支出,26.00,招商银行信用卡(7151),支付成功,20241216300000013855781200870646	,T200P2395135984584509565	,,
2024-12-16 05:26:23,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.15-收益发放,不计收支,0.40,余额宝,交易成功,20241216399397924781	,	,,
2024-12-15 15:02:01,餐饮美食,饿了么,e50***@alibaba-inc.com,CHAGEE霸王茶姬(长房24品店)外卖订单,支出,18.00,招商银行信用卡(7151),交易成功,2024121522001155781418126893	,13150600724121552793616909426	,,
2024-12-15 10:31:57,爱车养车,中国石化销售股份有限公司湖南长沙石油分公司,313***@qq.com,授权码加油,支出,300.00,招商银行信用卡(7151),交易成功,2024121523001455781416818163	,03201317801316357128192	,,
2024-12-15 02:54:37,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.14-收益发放,不计收支,0.40,余额宝,交易成功,20241215392528217781	,	,,
2024-12-14 10:08:20,母婴亲子,du**k,lak***@163.com,婴儿摇粒绒运动加绒长裤子冬装秋冬儿童男童女童宝宝休闲裤Y9279 等多件,支出,68.88,招商银行信用卡(7151),交易成功,2024121422001155781416444968	,T200P2406021135597509565	,,
2024-12-14 10:07:38,餐饮美食,百亿**选,chu***@163.com,南方黑芝麻糊经典原味官方旗舰店同款即食营养早餐冲饮黑芝麻粉,支出,29.71,招商银行信用卡(7151),支付成功,20241214300000014155781248579232	,T200P2392453311217509565	,,
2024-12-14 08:59:03,家居家装,南极**店,136***@163.com,【活动价】雪尼尔沙发套罩全包万能套2024新款防滑沙发垫四季通用盖布笠定制 等多件,支出,113.00,招商银行信用卡(7151),交易成功,2024121422001155781414750225	,T200P2406103572750509565	,,
2024-12-14 02:51:44,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.13-收益发放,不计收支,0.53,余额宝,交易成功,20241214382905113781	,	,,
2024-12-13 18:03:48,亲友代付,Jackfrank,/,亲情卡,支出,0.50,中国银行储蓄卡(2518),交易成功,2024121304200113001081108005	,2024121322001484131450743798	,,
2024-12-13 17:22:35,餐饮美食,懿乐浩酒类商行,/,懿乐浩酒类商行,支出,445.00,招商银行信用卡(7151),交易成功,2024121322001455781412316728	,842017092208872157190104035312000032412130452432	,,
2024-12-13 12:13:37,家居家装,米塔**店,ren***@163.com,超强隔音门贴隔音神器卧室房门隔音板静音专用降噪隔音棉吸音棉 等多件,支出,0.00,,支付成功,2024121322001155781412854789	,T200P2405477210521509565	,,
2024-12-13 02:24:23,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.12-收益发放,不计收支,0.41,余额宝,交易成功,20241213376917159781	,	,,
2024-12-12 18:29:52,日用百货,饿了么,ele***@service.aliyun.com,三兄弟生活超市(观沙岭店),支出,23.10,招商银行信用卡(7151),交易成功,2024121222001155781409291740	,13180600724121214406156909426	,,
2024-12-12 11:53:02,教育培训,长沙理工大学,/,长沙理工大学,支出,7.50,招商银行信用卡(7151),交易成功,2024121223001455781406620730	,862017092208872157190156010102000062412120954300	,,
2024-12-12 02:57:15,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.11-收益发放,不计收支,0.42,余额宝,交易成功,20241212372198629781	,	,,
2024-12-11 15:21:41,餐饮美食,饿了么,e50***@alibaba-inc.com,茶百道(麦德龙钰龙店)外卖订单,支出,16.20,招商银行信用卡(7151),交易成功,2024121122001155781405576369	,13150600724121109269505909426	,,
2024-12-11 12:47:25,交通出行,铁路12306,chi***@alipay.com,火车票,支出,568.50,招商银行信用卡(7151),交易成功,2024121122001455781405769730	,M20241211236093878	,,
2024-12-11 05:30:29,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.10-收益发放,不计收支,0.40,余额宝,交易成功,20241211371381276781	,	,,
2024-12-10 17:16:48,退款,苏宁**店,sns***@suning.com,退款-凡士林烟酰胺身体乳补水保湿滋润留香秋冬改善鸡皮润肤霜女夏2714,不计收支,4.70,招商银行信用卡(7151),退款成功,2024120622001155781443905795_2396206455676509565	,T200P2396206455676509565	,,
2024-12-10 15:27:54,退款,天猫**市,tmg***@service.aliyun.com,退款-【自营】美版Cetaphil丝塔芙大白罐舒润保湿霜566g+453g Costco版,不计收支,22.00,招商银行信用卡(7151),退款成功,2024120622001155781442847905_2396117643892509565	,T2700P2396117643892509565	,,
2024-12-10 14:20:01,退款,燕之**店,tmq***@yanzhifang.com,退款-【狂欢价】【燕之坊-有机金玉黄小米500g】五谷杂粮粥小米粥易煮旗舰店新米,不计收支,0.00,,退款成功,2024121022001155781459926469_2400864963576509565	,T200P2400864963576509565	,,
2024-12-10 14:19:56,退款,天猫**市,tmg***@service.aliyun.com,退款-【狂欢价】【自营】美版Cetaphil丝塔芙大白罐舒润保湿霜566g+453g Costco版,不计收支,147.38,招商银行信用卡(7151),退款成功,2024121022001155781401576603_2400864963579509565	,T2700P2400864963579509565	,,
2024-12-10 14:19:41,退款,苏宁**店,sns***@suning.com,退款-【狂欢价】凡士林烟酰胺身体乳补水保湿滋润留香秋冬改善鸡皮润肤霜女夏2714,不计收支,31.20,招商银行信用卡(7151),退款成功,2024121022001155781401573509_2400864963578509565	,T200P2400864963578509565	,,
2024-12-10 14:15:22,美容美发,苏宁**店,sns***@suning.com,【狂欢价】凡士林烟酰胺身体乳补水保湿滋润留香秋冬改善鸡皮润肤霜女夏2714,支出,31.20,招商银行信用卡(7151),交易关闭,2024121022001155781401573509	,T200P2400864963578509565	,,
2024-12-10 14:15:22,母婴亲子,天猫**市,tmg***@service.aliyun.com,【狂欢价】【自营】美版Cetaphil丝塔芙大白罐舒润保湿霜566g+453g Costco版,支出,147.38,招商银行信用卡(7151),交易关闭,2024121022001155781401576603	,T2700P2400864963579509565	,,
2024-12-10 14:15:22,服饰装扮,帝狼**店,225***@qq.com,【狂欢价】加绒加厚秋冬季休闲裤男美式潮牌直筒工装裤2024新款宽松百搭长裤,支出,96.01,招商银行信用卡(7151),交易成功,2024121022001155781459766010	,T200P2400864963577509565	,,
2024-12-10 14:15:22,餐饮美食,燕之**店,tmq***@yanzhifang.com,【狂欢价】【燕之坊-有机金玉黄小米500g】五谷杂粮粥小米粥易煮旗舰店新米,支出,0.00,,支付成功,2024121022001155781459926469	,T200P2400864963576509565	,,
2024-12-10 12:01:27,退款,bl**店,fub***@yeah.net,退款-婴儿学步带婴幼儿学走路牵引绳宝宝学步神器护腰型小孩走路牵引带 等多件,不计收支,29.90,招商银行信用卡(7151),退款成功,2024120622001155781444947859_2396968069124509565_advance	,T200P2396968069123509565	,,
2024-12-10 05:50:16,其他,饿了么,pin***@service.alibaba.com,饿了么超级吃货卡,支出,10.00,招商银行信用卡(7151),交易成功,2024121022001155781459024015	,13050600724121030126779909426	,,
2024-12-10 03:27:37,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.09-收益发放,不计收支,0.46,余额宝,交易成功,20241210364793316781	,	,,
2024-12-09 18:08:21,餐饮美食,理工南苑卤味螺蛳粉,/,桂湘缘卤味螺蛳粉(南苑美食街店),支出,11.00,招商银行信用卡(7151),交易成功,2024120922001455781455302500	,0512660000483300037895002325971821	,,
2024-12-09 15:36:52,餐饮美食,饿了么,e50***@alibaba-inc.com,瑞幸咖啡(长沙理工大学东苑一食堂店)外卖订单,支出,11.98,招商银行信用卡(7151),交易成功,2024120922001155781457560994	,13150600724120962020064909426	,,
2024-12-09 04:26:31,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.08-收益发放,不计收支,0.40,余额宝,交易成功,20241209358453544781	,	,,
2024-12-08 11:49:09,医疗健康,益丰大药房连锁股份有限公司,/,大枣、按摩足浴桶,支出,3.80,招商银行信用卡(7151),交易成功,2024120823001455781452748734	,21P2088421537934220W03_20241208114907934501	,,
2024-12-08 09:09:31,信用借还,1688先采后付,/,1688增值服务-niubaiying的先采后付还款-2024年12月账单,支出,416.36,中国银行储蓄卡(2518),交易成功,20241208241144007805	,202412080125100000007800348842493	,,
2024-12-08 03:53:15,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.07-收益发放,不计收支,0.40,余额宝,交易成功,20241208348160410781	,	,,
2024-12-08 01:25:47,餐饮美食,美团,zxp***@meituan.com,绿草地·湘菜-大众点评App-24120811100300001309382176100459,支出,259.00,招商银行信用卡(7151),交易关闭,2024120822001455781449742285	,20241208012539U75436438857077927	,,
2024-12-07 18:20:45,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,1.80,账户余额,交易成功,2024120723001455781448066198	,202412071820452002124300210	,,
2024-12-07 17:49:08,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,2.00,招商银行信用卡(7151),交易成功,2024120723001455781446225824	,02050201120241207174908000833341	,,
2024-12-07 15:33:49,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,1.80,账户余额,交易成功,2024120723001455781446631639	,202412071533492002124046282	,,
2024-12-07 15:06:37,交通出行,长沙地铁,yun***@163.com,长沙地铁消费,支出,2.00,招商银行信用卡(7151),交易成功,2024120723001455781445941639	,06120200420241207150636000000025	,,
2024-12-07 09:42:46,餐饮美食,饿了么,e50***@alibaba-inc.com,山顶烘焙·生日蛋糕·甜品(岳麓店)外卖订单,支出,0.00,,交易成功,2024120722001155781444242536	,13090600724120762620442909426	,,
2024-12-07 02:52:19,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.06-收益发放,不计收支,0.48,余额宝,交易成功,20241207343318189781	,	,,
2024-12-06 22:08:22,母婴亲子,bl**店,fub***@yeah.net,婴儿学步带婴幼儿学走路牵引绳宝宝学步神器护腰型小孩走路牵引带 等多件,支出,29.90,招商银行信用卡(7151),交易关闭,2024120622001155781444947859	,T200P2396968069123509565	,,
2024-12-06 22:05:23,美容美发,苏宁**店,sns***@suning.com,凡士林烟酰胺身体乳补水保湿滋润留香秋冬改善鸡皮润肤霜女夏2714,支出,35.90,招商银行信用卡(7151),交易成功,2024120622001155781443905795	,T200P2396206455676509565	,,
2024-12-06 20:38:03,母婴亲子,天猫**市,tmg***@service.aliyun.com,【自营】美版Cetaphil丝塔芙大白罐舒润保湿霜566g+453g Costco版,支出,169.10,招商银行信用卡(7151),交易成功,2024120622001155781442847905	,T2700P2396117643892509565	,,
2024-12-06 15:32:16,信用借还,深圳一达通（饿了么先享后付）,xch***@service.aliyun.com,饿了么先享后付到期付款,支出,153.80,招商银行信用卡(7151),还款成功,2024120123001455781419162863	,13120600724120146849971909426	,,
2024-12-06 11:32:18,保险,国泰财产保险有限责任公司,/,2024.12月保费缴清-家无忧·家庭意外险-**英,支出,26.90,招商银行信用卡(7151),交易成功,20241206102553010455780087295574	,202412061100300705820989183902	,,
2024-12-06 09:15:12,亲友代付,Jackfrank,/,亲情卡,支出,8.00,中国银行储蓄卡(2518),交易成功,2024120604200113001079067652	,2024120622001484131416149830	,,
2024-12-06 08:40:53,餐饮美食,鲜肉店,176******58,收钱码收款,支出,8.09,中国银行储蓄卡(2518)&中国银行立减,交易成功,2024120622001455781440367027	,17334456530602255855783	,,
2024-12-06 02:52:32,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.05-收益发放,不计收支,0.45,余额宝,交易成功,20241206335657714781	,	,,
2024-12-05 19:31:44,母婴亲子,tb**3,258***@qq.com,宝宝餐椅防脏防水布套高椅背儿童折叠椅防污罩避免弄脏可水洗垫子,支出,0.00,,支付成功,2024120522001155781439695423	,T200P2395135984584509565	,,
2024-12-05 12:35:20,亲友代付,Jackfrank,/,亲情卡,支出,21.00,中国银行储蓄卡(2518),交易成功,2024120504200113001078803366	,2024120522001484131413978964	,,
2024-12-05 04:52:11,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.04-收益发放,不计收支,0.46,余额宝,交易成功,20241205335183450781	,	,,
2024-12-04 21:49:33,其他,上海网涵电子科技有限公司,shw***@163.com,全款交易：纳米胶透明无痕亚克力胶带防水纳米挂钩双面胶可水洗高粘度无痕胶,支出,14.56,中国银行储蓄卡(2518),支付成功,2024120422001855781435829852_11210600724120488090664506595	,T50060NP2394259034689509565	,,
2024-12-04 21:49:33,家居家装,邓韶东,186******71,全款交易：自粘皮革面料沙发修补贴补丁电动车座椅皮床翻新软包硬包装饰皮革,支出,5.13,中国银行储蓄卡(2518),支付成功,2024120422001855781437072566_11210600724120488270661506595	,T50060NP2393839887255509565	,,
2024-12-04 14:47:23,服饰装扮,杭州一路发严选电子商务有限公司,168***@service.aliyun.com,全款交易：羊毛蚕丝德绒男士保暖内衣套装女加厚AB面秋衣秋裤男打底衫女秋冬,支出,38.76,中国银行储蓄卡(2518)&中国银行立减,支付成功,2024120422001855781436794888_11140600724120466158923506595	,T50060NP2393548500207509565	,,
2024-12-04 13:40:56,餐饮美食,长沙唐家小馆餐饮管理有限公司,/,长沙唐家小馆餐饮管理有限公司,支出,163.00,招商银行信用卡(7151),交易成功,2024120422001455781432527051	,4812660000482200007895224506846649	,,
2024-12-04 13:39:48,餐饮美食,美团,zxp***@meituan.com,火候轩品质湘菜·私厨-大众点评App-24120411100300001308745092316459,支出,266.00,招商银行信用卡(7151),交易成功,2024120422001455781432466996	,20241204133942U27565155984848912	,,
2024-12-04 10:07:33,日用百货,沃尔玛购物广场长沙观沙路店,jas***@walmart.com,超市商品,支出,138.00,招商银行信用卡(7151),交易成功,2024120423001455781434712027	,82738240023013617333	,,
2024-12-04 02:26:11,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.03-收益发放,不计收支,0.47,余额宝,交易成功,20241204324788161781	,	,,
2024-12-03 19:11:15,餐饮美食,百亿**选,chu***@163.com,南方黑芝麻糊经典原味官方旗舰店同款即食营养早餐冲饮黑芝麻粉,支出,0.00,,支付成功,2024120322001155781431380016	,T200P2392453311217509565	,,
2024-12-03 12:07:06,教育培训,长沙理工大学,/,长沙理工大学,支出,9.50,招商银行信用卡(7151),交易成功,2024120323001455781426637412	,652017092208872157190156010102000032412030861099	,,
2024-12-03 09:18:31,亲友代付,Jackfrank,/,亲情卡,支出,10.00,中国银行储蓄卡(2518),交易成功,2024120304200113001078261349	,2024120322001484131401161119	,,
2024-12-03 05:43:26,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.02-收益发放,不计收支,0.37,余额宝,交易成功,20241203323499790781	,	,,
2024-12-02 18:17:47,餐饮美食,幸福一家人,183******11,收钱码收款,支出,6.89,中国银行储蓄卡(2518)&中国银行立减,交易成功,2024120222001455781424561203	,17331346671602255855783	,,
2024-12-02 18:04:55,教育培训,长沙理工大学,/,长沙理工大学,支出,11.00,招商银行信用卡(7151),交易成功,2024120223001455781422844020	,182017092208872157190156010102000082412020840549	,,
2024-12-02 16:39:18,退款,石鑫鹏,250***@qq.com,退款-法式高级感OL套装女装2024秋冬季新款西装外套半身裙两件套潮,不计收支,216.76,中国银行储蓄卡(2518),退款成功,2024112422001855781448227051_11160601324120273971260506595	,11150600724112463945619506595	,,
2024-12-02 09:09:18,充值缴费,中国电信,dzq***@chinatelecom-ec.com.cn,为15361314051话费充值,支出,30.00,招商银行信用卡(7151),交易成功,2024120222001455781420831296	,2024120200003100007833164664	,,
2024-12-02 04:05:34,投资理财,国泰基金管理有限公司,/,余额宝-2024.12.01-收益发放,不计收支,0.37,余额宝,交易成功,20241202317611183781	,	,,
2024-12-01 20:50:09,家居家装,五金工具,153******08,收钱码收款,支出,14.00,中国银行储蓄卡(2518),交易成功,2024120122001455781420232797	,17330574094602255855783	,,
2024-12-01 03:03:45,投资理财,国泰基金管理有限公司,/,余额宝-2024.11.30-收益发放,不计收支,0.37,余额宝,交易成功,20241201311160455781	,	,,
2024-11-30 18:57:37,日用百货,沃尔玛购物广场长沙观沙路店,jas***@walmart.com,超市商品,支出,17.40,招商银行信用卡(7151),交易成功,2024113023001455781413769220	,82738240022998926135	,,
2024-11-30 18:43:55,服饰装扮,杭州一路发严选电子商务有限公司,168***@service.aliyun.com,全款交易：9色可选】半高领纯色毛衣男圆领针织衫休闲时尚打底衫中青年简约,支出,55.32,中国银行储蓄卡(2518),支付成功,2024113022001855781416319031_11180600724113033958444506595	,T50060NP2389027551374509565	,,
2024-11-30 18:43:55,服饰装扮,曾公杰,364***@qq.com,全款交易：纯色羊毛打底衫男秋冬季保暖线衣轻奢内搭半高领针织衫长袖毛衣男,支出,57.00,中国银行储蓄卡(2518),支付成功,2024113022001855781417196615_11180600724113033022879506595	,T50060NP2389027947316509565	,,
2024-11-30 10:14:53,退款,ja**店,jaj***@163.com,退款-【活动价】宝宝加绒保暖连体衣秋冬款新生婴儿哈衣夹棉加厚外出抱衣棉服冬装 等多件,不计收支,0.00,,退款成功,2024112322001155781446226653_2381750761677509565	,T200P2381750761676509565	,,
2024-11-30 08:53:18,交通出行,铁路12306,chi***@alipay.com,火车票,支出,321.50,招商银行信用卡(7151),交易成功,2024113022001455781411112461	,M20241130265149674	,,
2024-11-30 03:17:15,投资理财,国泰基金管理有限公司,/,余额宝-2024.11.29-收益发放,不计收支,0.37,余额宝,交易成功,20241130304687250781	,	,,
2024-11-29 15:33:00,日用百货,优倍**店,843***@qq.com,金刚砂洗锅刷纳米海绵魔力魔术擦去污厨房清洁刷锅底除垢黑垢神器,支出,8.50,招商银行信用卡(7151),支付成功,20241129300000016355781250735031	,T200P2376262524178509565	,,
2024-11-29 04:33:24,投资理财,国泰基金管理有限公司,/,余额宝-2024.11.28-收益发放,不计收支,0.41,余额宝,交易成功,20241129399975937781	,	,,
